time,air,water,specimen
5058.09,23.5,59.25,31.25
5058.59,23.75,59.25,31.25
5059.08,23.75,59.25,31.25
5059.59,23.5,59.25,31.25
5060.09,23.5,59.25,31.25
5060.58,23.5,59.25,31.25
5061.09,23.75,59.25,31.25
5061.59,23.75,59.25,31.25
5062.08,23.75,59.25,31.25
5062.58,23.5,59.25,31.25
5063.09,23.5,59.25,31.25
5063.58,23.5,59.25,31.25
5064.08,23.75,59.25,31.25
5064.59,23.75,59.25,31.25
5065.08,23.75,59.25,31.25
5065.58,23.5,59.25,31.25
5066.09,23.75,59.25,31.25
5066.58,23.5,59.25,31.25
5067.08,23.75,59.25,31.25
5067.58,23.75,59.25,31.25
5068.08,23.75,59.25,31.25
5068.58,23.75,59.25,31.25
5069.08,23.75,59.25,31.25
5069.58,23.5,59.25,31.25
5070.08,23.5,59.25,31.25
5070.58,23.75,59.25,31.25
5071.08,23.5,59.25,31.25
5071.58,23.5,59,31.25
5072.08,23.5,59.25,31.25
5072.58,23.5,59,31.25
5073.08,23.75,59.25,31.25
5073.58,23.5,59.25,31.25
5074.08,23.75,59,31.25
5074.58,23.5,59,31.25
5075.08,23.5,59.25,31.25
5075.58,23.5,59,31.25
5076.08,23.75,59.25,31.25
5076.58,23.75,59.25,31.25
5077.08,23.75,59.25,31.25
5077.58,23.75,59,31.25
5078.08,23.5,59.25,31.25
5078.58,23.5,59.25,31.25
5079.08,23.5,59.25,31.25
5079.58,23.75,59.25,31.25
5080.07,23.5,59.25,31.25
5080.58,23.75,59,31.25
5081.08,23.75,59.25,31.25
5081.57,23.75,59.25,31.25
5082.08,23.75,59.25,31.25
5082.58,23.75,59,31.25
5083.07,23.75,59.25,31.25
5083.58,23.75,59,31.25
5084.08,23.75,59.25,31.25
5084.57,23.75,59.25,31.25
5085.07,23.75,59.25,31.25
5085.58,23.75,59.25,31.25
5086.07,23.75,59.25,31.25
5086.57,23.75,59.25,31.25
5087.08,23.75,59,31.25
5087.57,23.75,59,31.25
5088.07,23.75,59.25,31.25
5088.58,23.75,59,31.25
5089.07,23.5,59.25,31.25
5089.57,23.75,59.25,31.25
5090.08,23.75,59.25,31.25
5090.57,23.5,59.25,31.25
5091.07,23.5,59.25,31.25
5091.58,23.5,59.25,31.25
5092.07,23.75,59,31.25
5092.57,23.75,59.25,31.25
5093.07,23.75,59.25,31.25
5093.57,23.75,59,31.25
5094.07,23.5,59,31.25
5094.57,23.75,59,31.25
5095.07,23.75,59,31.25
5095.57,23.5,59,31.25
5096.07,23.75,59.25,31.25
5096.57,23.75,59.25,31.25
5097.07,23.5,59,31.25
5097.57,23.75,59.25,31.25
5098.07,23.5,59.25,31.25
5098.57,23.75,59,31.25
5099.07,23.75,59,31.25
5099.56,23.75,59,31.25
5100.07,23.5,59,31.25
5100.57,23.5,59,31.25
5101.06,23.75,59,31.25
5101.57,23.5,59,31.25
5102.07,23.5,59.25,31.25
5102.56,23.75,59,31.25
5103.07,23.5,59.25,31.25
5103.57,23.5,59.25,31.25
5104.06,23.5,59,31.25
5104.56,23.75,59,31.25
5105.07,23.75,59,31.25
5105.56,23.5,59,31.25
5106.06,23.75,59,31.25
5106.57,23.5,59.25,31.25
5107.06,23.75,59.25,31.25
5107.56,23.5,59,31.25
5108.07,23.5,59.25,31.25
5108.56,23.75,59,31.25
5109.06,23.5,59,31.25
5109.57,23.5,59.25,31.25
5110.06,23.5,59,31.25
5110.56,23.5,59,31.25
5111.07,23.5,59.25,31.25
5111.56,23.5,59,31.25
5112.06,23.75,59,31.25
5112.56,23.5,59,31.25
5113.06,23.75,59,31.25
5113.56,23.5,59,31.25
5114.06,23.5,59,31.25
5114.56,23.75,59,31.25
5115.06,23.5,59,31.25
5115.56,23.5,59,31.25
5116.06,23.5,59,31.25
5116.56,23.75,59,31.25
5117.06,23.75,59.25,31.25
5117.56,23.75,59,31.25
5118.06,23.5,59,31.25
5118.56,23.5,59.25,31.25
5119.06,23.75,59,31
5119.56,23.5,59,31.25
5120.06,23.5,59,31.25
5120.56,23.5,59,31.25
5121.06,23.5,59,31.25
5121.56,23.5,59.25,31.25
5122.05,23.5,59,31.25
5122.56,23.5,59,31.25
5123.06,23.75,59,31.25
5123.55,23.5,59,31.25
5124.06,23.5,59,31.25
5124.56,23.5,59,31.25
5125.05,23.5,59,31.25
5125.56,23.5,59,31.25
5126.06,23.5,59,31
5126.55,23.5,59,31.25
5127.06,23.5,59,31.25
5127.56,23.5,59,31.25
5128.05,23.5,59,31.25
5128.55,23.5,59,31.25
5129.06,23.5,59,31.25
5129.55,23.5,59,31.25
5130.05,23.5,59,31.25
5130.56,23.5,59,31.25
5131.05,23.5,59,31.25
5131.55,23.5,59,31
5132.06,23.5,59,31.25
5132.55,23.5,59,31.25
5133.05,23.5,59,31.25
5133.56,23.5,59,31.25
5134.05,23.5,59,31
5134.55,23.5,59,31.25
5135.05,23.5,59,31
5135.55,23.5,59,31
5136.05,23.5,59,31
5136.55,23.5,59,31.25
5137.05,23.5,59,31
5137.55,23.5,59,31
5138.05,23.75,59,31
5138.55,23.75,59,31
5139.05,23.5,59,31
5139.55,23.5,59,31
5140.05,23.75,59,31
5140.55,23.75,59,31.25
5141.05,23.5,59,31.25
5141.54,23.5,59,31.25
5142.05,23.5,59,31
5142.55,23.75,59,31.25
5143.04,23.5,59,31
5143.55,23.75,59,31
5144.05,23.75,59,31
5144.54,23.75,59,31
5145.05,23.5,59,31.25
5145.55,23.5,59,31
5146.04,23.5,59,31
5146.54,23.5,59,31
5147.05,23.5,59,31.25
5147.54,23.5,59,31.25
5148.04,23.5,59,31
5148.55,23.5,59,31
5149.04,23.75,59,31.25
5149.54,23.75,59,31
5150.05,23.5,59,31
5150.54,23.5,59,31
5151.04,23.5,59,31
5151.55,23.5,59,31
5152.04,23.5,59,31
5152.54,23.5,59,31
5153.04,23.5,59,31
5153.54,23.75,59,31
5154.04,23.5,59,31
5154.54,23.75,59,31
5155.04,23.5,59,31
5155.54,23.5,59,31
5156.04,23.5,59,31
5156.54,23.75,59,31
5157.04,23.75,59,31
5157.54,23.5,59,31
5158.04,23.75,59,31
5158.54,23.5,59,31
5159.04,23.5,59,31
5159.54,23.75,59,31
5160.04,23.75,59,31
5160.54,23.5,59,31
5161.04,23.5,59,31
5161.54,23.5,59,31
5162.04,23.5,59,31
5162.54,23.5,59,31
5163.04,23.75,59,31
5163.54,23.75,59,31
5164.03,23.5,59,31
5164.54,23.5,59,31
5165.04,23.75,59,31
5165.53,23.5,59,31
5166.04,23.5,58.75,31
5166.54,23.5,59,31
5167.03,23.5,59,31
5167.54,23.5,59,31
5168.04,23.5,59,31
5168.53,23.5,58.75,31
5169.03,23.75,59,31
5169.54,23.75,59,31
5170.03,23.5,59,31
5170.53,23.75,58.75,31
5171.04,23.5,59,31
5171.53,23.5,59,31
5172.03,23.5,59,31
5172.54,23.5,59,31
5173.03,23.5,59,31
5173.53,23.5,59,31
5174.03,23.5,59,31
5174.53,23.5,58.75,31
5175.03,23.5,58.75,31
5175.53,23.5,59,31
5176.03,23.5,59,31
5176.53,23.5,59,31
5177.03,23.5,58.75,31
5177.53,23.5,58.75,31
5178.03,23.5,59,31
5178.53,23.5,59,31
5179.03,23.5,59,31
5179.53,23.5,59,31
5180.03,23.5,59,31
5180.52,23.5,59,31
5181.03,23.5,59,31
5181.53,23.5,58.75,31
5182.02,23.5,58.75,31
5182.53,23.5,58.75,31
5183.03,23.5,59,31
5183.52,23.5,58.75,31
5184.03,23.5,58.75,31
5184.53,23.5,59,31
5185.02,23.5,58.75,31
5185.53,23.5,58.75,31
5186.03,23.5,59,31
5186.52,23.5,59,31
5187.02,23.5,59,31
5187.53,23.5,58.75,31
5188.02,23.5,58.75,31
5188.52,23.5,59,31
5189.03,23.5,59,31
5189.52,23.5,58.75,31
5190.02,23.5,59,31
5190.53,23.5,59,31
5191.02,23.5,58.75,31
5191.52,23.5,59,31
5192.03,23.5,58.75,31
5192.52,23.5,59,31
5193.02,23.5,59,31
5193.52,23.5,59,31
5194.02,23.5,58.75,31
5194.52,23.5,58.75,31
5195.02,23.5,59,31
5195.52,23.5,58.75,31
5196.02,23.5,58.75,31
5196.52,23.5,58.75,31
5197.02,23.5,59,31
5197.52,23.5,59,31
5198.02,23.5,59,31
5198.52,23.5,58.75,31
5199.02,23.5,58.75,31
5199.52,23.5,58.75,31
5200.02,23.5,58.75,31
5200.52,23.5,59,31
5201.02,23.5,58.75,31
5201.51,23.5,58.75,31
5202.02,23.5,58.75,31
5202.52,23.5,58.75,31
5203.01,23.5,59,31
5203.52,23.5,59,31
5204.02,23.5,58.75,31
5204.51,23.5,58.75,31
5205.02,23.5,58.75,31
5205.52,23.5,58.75,31
5206.01,23.5,59,31
5206.52,23.5,58.75,31
5207.02,23.5,59,31
5207.51,23.5,58.75,31
5208.01,23.5,58.75,31
5208.52,23.5,58.75,31
5209.01,23.5,58.75,31
5209.51,23.5,58.75,31
5210.02,23.5,58.75,31
5210.51,23.5,58.75,31
5211.01,23.5,58.75,31
5211.52,23.5,58.75,31
5212.01,23.5,58.75,31
5212.51,23.5,58.75,31
5213.02,23.5,59,31
5213.51,23.5,58.75,31
5214.01,23.5,58.75,30.75
5214.51,23.5,58.75,31
5215.01,23.5,58.75,31
5215.51,23.5,58.75,31
5216.01,23.5,58.75,31
5216.51,23.5,58.75,31
5217.01,23.5,58.75,31
5217.51,23.5,58.75,31
5218.01,23.5,58.75,31
5218.51,23.5,58.75,30.75
5219.01,23.5,58.75,31
5219.51,23.5,58.75,31
5220.01,23.5,58.75,30.75
5220.51,23.5,58.75,31
5221.01,23.5,58.75,31
5221.51,23.5,58.75,31
5222.01,23.5,58.75,31
5222.5,23.5,58.75,30.75
5223.01,23.5,58.75,31
5223.51,23.5,58.75,31
5224,23.5,58.75,30.75
5224.51,23.5,58.75,30.75
5225.01,23.5,58.75,30.75
5225.5,23.5,58.75,30.75
5226.01,23.5,58.75,30.75
5226.51,23.5,58.75,31
5227,23.5,58.75,30.75
5227.51,23.5,58.75,30.75
5228.01,23.5,58.75,30.75
5228.5,23.5,58.75,31
5229,23.5,58.75,30.75
5229.51,23.5,58.75,30.75
5230,23.5,58.75,30.75
5230.5,23.5,58.75,30.75
5231.01,23.5,58.75,30.75
5231.5,23.5,58.75,30.75
5232,23.5,58.75,30.75
5232.51,23.5,58.75,30.75
5233,23.5,58.75,30.75
5233.5,23.5,58.75,30.75
5234.01,23.5,58.75,30.75
5234.5,23.5,58.75,30.75
5235,23.5,58.75,30.75
5235.5,23.5,58.75,30.75
5236,23.5,58.75,30.75
5236.5,23.5,58.75,30.75
5237,23.5,58.75,30.75
5237.5,23.5,58.75,30.75
5238,23.5,58.75,30.75
5238.5,23.5,58.75,30.75
5239,23.5,58.75,31
5239.5,23.5,58.75,30.75
5240,23.5,58.75,30.75
5240.5,23.5,58.75,30.75
5241,23.5,58.75,30.75
5241.5,23.5,58.75,30.75
5242,23.5,58.75,30.75
5242.5,23.5,58.75,30.75
5243,23.5,58.75,30.75
5243.49,23.5,58.75,30.75
5244,23.5,58.75,30.75
5244.5,23.5,58.75,30.75
5244.99,23.5,58.75,30.75
5245.5,23.75,58.75,30.75
5246,23.5,58.75,30.75
5246.49,23.5,58.75,30.75
5247,23.5,58.75,30.75
5247.5,23.5,58.75,30.75
5247.99,23.5,58.75,30.75
5248.5,23.5,58.75,30.75
5249,23.75,58.75,30.75
5249.49,23.75,58.75,30.75
5250,23.5,58.75,30.75
5250.5,23.5,58.75,30.75
5250.99,23.5,58.75,30.75
5251.49,23.5,58.75,30.75
5252,23.75,58.75,30.75
5252.49,23.5,58.75,30.75
5252.99,23.5,58.75,30.75
5253.5,23.5,58.75,30.75
5253.99,23.75,58.75,30.75
5254.49,23.5,58.75,30.75
5255,23.5,58.75,30.75
5255.49,23.5,58.75,30.75
5255.99,23.75,58.75,30.75
5256.49,23.5,58.75,30.75
5256.99,23.75,58.75,30.75
5257.49,23.75,58.5,30.75
5257.99,23.5,58.75,30.75
5258.49,23.5,58.75,30.75
5258.99,23.75,58.75,30.75
5259.49,23.5,58.5,30.75
5259.99,23.5,58.75,30.75
5260.49,23.5,58.5,30.75
5260.99,23.75,58.75,30.75
5261.49,23.75,58.75,30.75
5261.99,23.75,58.5,30.75
5262.49,23.75,58.5,30.75
5262.99,23.5,58.75,30.75
5263.49,23.5,58.5,30.75
5263.99,23.75,58.5,30.75
5264.48,23.5,58.5,30.75
5264.99,23.5,58.5,30.75
5265.49,23.5,58.5,30.75
5265.98,23.5,58.5,30.75
5266.49,23.5,58.75,30.75
5266.99,23.75,58.75,30.75
5267.48,23.5,58.75,30.75
5267.99,23.5,58.5,30.75
5268.49,23.75,58.75,30.75
5268.98,23.5,58.5,30.75
5269.49,23.5,58.5,30.75
5269.99,23.5,58.75,30.75
5270.48,23.5,58.75,30.75
5270.99,23.5,58.5,30.75
5271.49,23.5,58.5,30.75
5271.98,23.5,58.5,30.75
5272.48,23.5,58.5,30.75
5272.99,23.5,58.5,30.75
5273.48,23.75,58.75,30.75
5273.98,23.5,58.5,30.75
5274.49,23.5,58.5,30.75
5274.98,23.5,58.5,30.75
5275.48,23.5,58.5,30.75
5275.99,23.5,58.5,30.75
5276.48,23.5,58.75,30.75
5276.98,23.5,58.5,30.75
5277.48,23.5,58.5,30.75
5277.98,23.5,58.5,30.75
5278.48,23.5,58.5,30.75
5278.98,23.75,58.5,30.75
5279.48,23.5,58.5,30.75
5279.98,23.5,58.5,30.75
5280.48,23.5,58.5,30.75
5280.98,23.5,58.5,30.75
5281.48,23.5,58.5,30.75
5281.98,23.5,58.5,30.75
5282.48,23.75,58.5,30.5
5282.98,23.5,58.5,30.75
5283.48,23.5,58.5,30.75
5283.98,23.5,58.5,30.75
5284.48,23.5,58.5,30.75
5284.98,23.5,58.75,30.75
5285.47,23.75,58.5,30.75
5285.98,23.5,58.5,30.75
5286.48,23.5,58.5,30.75
5286.97,23.5,58.5,30.75
5287.48,23.5,58.5,30.75
5287.98,23.5,58.5,30.75
5288.47,23.5,58.5,30.75
5288.98,23.5,58.5,30.75
5289.48,23.5,58.75,30.5
5289.97,23.75,58.5,30.75
5290.48,23.5,58.5,30.75
5290.98,23.5,58.5,30.75
5291.47,23.5,58.5,30.75
5291.98,23.5,58.5,30.75
5292.48,23.5,58.5,30.75
5292.97,23.5,58.5,30.75
5293.47,23.5,58.5,30.75
5293.98,23.5,58.5,30.75
5294.47,23.5,58.5,30.75
5294.97,23.5,58.5,30.75
5295.48,23.5,58.5,30.75
5295.97,23.5,58.5,30.5
5296.47,23.5,58.5,30.75
5296.98,23.75,58.5,30.75
5297.47,23.5,58.5,30.5
5297.97,23.5,58.5,30.5
5298.47,23.5,58.5,30.75
5298.97,23.5,58.5,30.5
5299.47,23.5,58.5,30.5
5299.97,23.5,58.5,30.5
5300.47,23.5,58.5,30.75
5300.97,23.5,58.5,30.75
5301.47,23.5,58.5,30.5
5301.97,23.75,58.5,30.75
5302.47,23.5,58.5,30.75
5302.97,23.5,58.5,30.75
5303.47,23.75,58.5,30.75
5303.97,23.5,58.5,30.5
5304.47,23.5,58.5,30.75
5304.97,23.5,58.5,30.5
5305.47,23.5,58.5,30.5
5305.97,23.5,58.5,30.75
5306.46,23.5,58.5,30.5
5306.97,23.5,58.5,30.75
5307.47,23.75,58.5,30.75
5307.96,23.5,58.5,30.5
5308.47,23.5,58.5,30.5
5308.97,23.5,58.5,30.5
5309.46,23.5,58.5,30.5
5309.97,23.5,58.5,30.5
5310.47,23.5,58.5,30.5
5310.96,23.75,58.5,30.5
5311.47,23.5,58.5,30.5
5311.97,23.5,58.5,30.5
5312.46,23.5,58.5,30.5
5312.97,23.5,58.5,30.5
5313.47,23.5,58.5,30.5
5313.96,23.5,58.5,30.5
5314.46,23.75,58.5,30.5
5314.97,23.5,58.5,30.5
5315.46,23.5,58.5,30.5
5315.96,23.5,58.5,30.5
5316.47,23.5,58.5,30.5
5316.96,23.5,58.5,30.5
5317.46,23.5,58.5,30.5
5317.97,23.5,58.5,30.5
5318.46,23.5,58.5,30.5
5318.96,23.5,58.5,30.5
5319.46,23.5,58.5,30.5
5319.96,23.5,58.5,30.5
5320.46,23.5,58.5,30.5
5320.96,23.5,58.5,30.5
5321.46,23.5,58.5,30.5
5321.96,23.5,58.5,30.5
5322.46,23.75,58.5,30.5
5322.96,23.5,58.5,30.5
5323.46,23.5,58.5,30.5
5323.96,23.75,58.5,30.5
5324.46,23.5,58.5,30.5
5324.96,23.5,58.5,30.5
5325.46,23.5,58.5,30.5
5325.96,23.5,58.25,30.5
5326.46,23.5,58.5,30.5
5326.96,23.5,58.5,30.5
5327.45,23.5,58.5,30.5
5327.96,23.5,58.5,30.5
5328.46,23.5,58.5,30.5
5328.95,23.5,58.5,30.5
5329.46,23.5,58.5,30.5
5329.96,23.5,58.5,30.5
5330.45,23.5,58.5,30.5
5330.96,23.5,58.5,30.5
5331.46,23.75,58.5,30.5
5331.95,23.5,58.5,30.5
5332.46,23.5,58.5,30.5
5332.96,23.75,58.5,30.5
5333.45,23.75,58.5,30.5
5333.95,23.5,58.5,30.5
5334.46,23.5,58.5,30.5
5334.95,23.5,58.5,30.5
5335.45,23.5,58.5,30.5
5335.96,23.5,58.5,30.5
5336.45,23.5,58.5,30.5
5336.95,23.5,58.5,30.5
5337.46,23.75,58.5,30.5
5337.95,23.5,58.5,30.5
5338.45,23.75,58.5,30.5
5338.96,23.75,58.5,30.5
5339.45,23.5,58.5,30.5
5339.95,23.5,58.5,30.5
5340.45,23.5,58.5,30.5
5340.95,23.75,58.5,30.5
5341.45,23.5,58.5,30.5
5341.95,23.5,58.5,30.5
5342.45,23.75,58.5,30.5
5342.95,23.75,58.5,30.5
5343.45,23.5,58.5,30.5
5343.95,23.5,58.5,30.5
5344.45,23.5,58.5,30.5
5344.95,23.5,58.5,30.5
5345.45,23.75,58.5,30.5
5345.95,23.5,58.5,30.5
5346.45,23.75,58.5,30.5
5346.95,23.5,58.5,30.5
5347.45,23.5,58.5,30.5
5347.95,23.5,58.5,30.5
5348.44,23.5,58.5,30.5
5348.95,23.75,58.25,30.5
5349.45,23.5,58.5,30.5
5349.94,23.75,58.25,30.5
5350.45,23.75,58.5,30.5
5350.95,23.5,58.5,30.5
5351.44,23.5,58.5,30.5
5351.95,23.5,58.5,30.5
5352.45,23.5,58.5,30.5
5352.94,23.5,58.5,30.5
5353.45,23.75,58.25,30.5
5353.95,23.75,58.5,30.5
5354.44,23.5,58.5,30.5
5354.94,23.5,58.25,30.5
5355.45,23.5,58.5,30.5
5355.94,23.5,58.5,30.5
5356.44,23.5,58.5,30.5
5356.95,23.5,58.5,30.5
5357.44,23.75,58.5,30.5
5357.94,23.5,58.5,30.5
5358.45,23.5,58.5,30.5
5358.94,23.5,58.25,30.5
5359.44,23.5,58.25,30.5
5359.95,23.5,58.5,30.5
5360.44,23.5,58.25,30.5
5360.94,23.5,58.25,30.5
5361.45,23.5,58.5,30.5
5361.94,23.5,58.25,30.5
5362.44,23.5,58.25,30.5
5362.94,23.5,58.25,30.5
5363.44,23.5,58.25,30.5
5363.94,23.5,58.5,30.5
5364.44,23.5,58.5,30.5
5364.94,23.5,58.25,30.5
5365.44,23.5,58.25,30.5
5365.94,23.5,58.25,30.5
5366.44,23.5,58.25,30.5
5366.94,23.5,58.25,30.5
5367.44,23.5,58.5,30.5
5367.94,23.5,58.5,30.5
5368.44,23.5,58.25,30.5
5368.94,23.5,58.25,30.5
5369.43,23.5,58.25,30.5
5369.94,23.5,58.25,30.5
5370.44,23.5,58.25,30.5
5370.93,23.5,58.25,30.25
5371.44,23.5,58.25,30.5
5371.94,23.5,58.25,30.5
5372.43,23.5,58.25,30.5
5372.94,23.5,58.5,30.5
5373.44,23.5,58.5,30.5
5373.93,23.5,58.25,30.5
5374.44,23.5,58.25,30.5
5374.94,23.5,58.25,30.5
5375.43,23.5,58.25,30.5
5375.93,23.5,58.25,30.5
5376.44,23.5,58.25,30.5
5376.93,23.5,58.25,30.5
5377.43,23.5,58.5,30.5
5377.94,23.5,58.25,30.5
5378.43,23.5,58.25,30.5
5378.93,23.5,58.25,30.5
5379.44,23.5,58.25,30.5
5379.93,23.5,58.25,30.5
5380.43,23.5,58.25,30.25
5380.94,23.5,58.25,30.5
5381.43,23.5,58.25,30.25
5381.93,23.5,58.25,30.5
5382.44,23.5,58.25,30.5
5382.93,23.5,58.25,30.5
5383.43,23.5,58.25,30.5
5383.93,23.5,58.25,30.5
5384.43,23.5,58.25,30.5
5384.93,23.5,58.25,30.5
5385.43,23.5,58.25,30.5
5385.93,23.5,58.25,30.5
5386.43,23.5,58.25,30.5
5386.93,23.5,58.25,30.5
5387.43,23.5,58.25,30.5
5387.93,23.5,58.25,30.5
5388.43,23.5,58.25,30.25
5388.93,23.5,58.25,30.5
5389.43,23.5,58.25,30.5
5389.93,23.5,58.25,30.5
5390.43,23.5,58.25,30.5
5390.93,23.5,58.25,30.5
5391.43,23.5,58.25,30.5
5391.92,23.5,58.25,30.5
5392.43,23.5,58.25,30.5
5392.93,23.5,58.25,30.5
5393.42,23.5,58.25,30.5
5393.93,23.5,58.25,30.5
5394.43,23.5,58.25,30.5
5394.92,23.5,58.25,30.25
5395.43,23.5,58.25,30.5
5395.93,23.5,58.25,30.5
5396.42,23.5,58.25,30.25
5396.92,23.5,58.25,30.5
5397.43,23.75,58.25,30.5
5397.92,23.5,58.25,30.5
5398.42,23.5,58.25,30.5
5398.93,23.5,58.25,30.5
5399.42,23.5,58.25,30.5
5399.92,23.5,58.25,30.5
5400.43,23.5,58.25,30.5
5400.92,23.5,58.25,30.25
5401.42,23.5,58.25,30.5
5401.93,23.5,58.25,30.5
5402.42,23.5,58.25,30.5
5402.92,23.5,58.25,30.5
5403.43,23.5,58.25,30.5
5403.92,23.5,58.25,30.5
5404.42,23.5,58.25,30.5
5404.92,23.5,58.25,30.5
5405.42,23.5,58.25,30.5
5405.92,23.75,58.25,30.25
5406.42,23.5,58.25,30.5
5406.92,23.5,58.25,30.5
5407.42,23.75,58.25,30.25
5407.92,23.75,58.25,30.5
5408.42,23.5,58.25,30.5
5408.92,23.5,58.25,30.25
5409.42,23.5,58.25,30.5
5409.92,23.5,58.25,30.5
5410.42,23.5,58.25,30.25
5410.92,23.75,58.25,30.25
5411.42,23.5,58.25,30.5
5411.92,23.5,58.25,30.5
5412.42,23.5,58.25,30.25
5412.91,23.75,58.25,30.25
5413.42,23.5,58.25,30.25
5413.92,23.5,58.25,30.5
5414.41,23.5,58.25,30.5
5414.92,23.5,58.25,30.25
5415.42,23.5,58.25,30.25
5415.91,23.5,58.25,30.25
5416.42,23.5,58.25,30.25
5416.92,23.5,58.25,30.25
5417.41,23.5,58.25,30.25
5417.92,23.5,58.25,30.25
5418.42,23.5,58.25,30.25
5418.91,23.5,58.25,30.5
5419.41,23.5,58.25,30.25
5419.92,23.5,58.25,30.25
5420.41,23.5,58.25,30.5
5420.91,23.5,58.25,30.25
5421.42,23.5,58.25,30.25
5421.91,23.5,58.25,30.5
5422.41,23.5,58.25,30.25
5422.92,23.5,58.25,30.25
5423.41,23.5,58.25,30.25
5423.91,23.5,58.25,30.25
5424.42,23.5,58.25,30.25
5424.91,23.5,58.25,30.25
5425.41,23.5,58.25,30.25
5425.91,23.5,58.25,30.25
5426.41,23.5,58.25,30.25
5426.91,23.75,58.25,30.25
5427.41,23.5,58.25,30.25
5427.91,23.5,58.25,30.25
5428.41,23.5,58,30.25
5428.91,23.5,58.25,30.25
5429.41,23.5,58,30.25
5429.91,23.5,58.25,30.25
5430.41,23.5,58.25,30.25
5430.91,23.5,58.25,30.25
5431.41,23.5,58.25,30.25
5431.91,23.5,58.25,30.25
5432.41,23.5,58,30.25
5432.91,23.75,58.25,30.25
5433.41,23.5,58.25,30.25
5433.91,23.5,58.25,30.25
5434.41,23.5,58.25,30.25
5434.91,23.5,58.25,30.25
5435.41,23.5,58,30.25
5435.91,23.75,58,30.25
5436.41,23.5,58.25,30.25
5436.9,23.5,58,30.25
5437.41,23.75,58,30.25
5437.91,23.5,58.25,30.25
5438.4,23.75,58,30.25
5438.91,23.75,58,30.25
5439.41,23.5,58,30.25
5439.9,23.5,58,30.25
5440.41,23.5,58,30.25
5440.91,23.5,58.25,30.25
5441.4,23.5,58,30.25
5441.91,23.5,58,30.25
5442.41,23.5,58,30.25
5442.9,23.5,58.25,30.25
5443.4,23.5,58,30.25
5443.91,23.5,58,30.25
5444.4,23.5,58,30.25
5444.9,23.75,58,30.25
5445.41,23.75,58,30.25
5445.9,23.5,58,30.25
5446.4,23.5,58,30.25
5446.91,23.5,58,30.25
5447.4,23.5,58,30.25
5447.9,23.75,58,30.25
5448.41,23.5,58,30.25
5448.9,23.5,58,30.25
5449.4,23.5,58,30.25
5449.9,23.5,58,30.25
5450.4,23.5,58,30.25
5450.9,23.75,58,30.25
5451.4,23.5,58,30.25
5451.9,23.5,58,30.25
5452.4,23.5,58,30.25
5452.9,23.5,58,30.25
5453.4,23.5,58,30.25
5453.9,23.75,58.25,30.25
5454.4,23.5,58,30.25
5454.9,23.5,58,30.25
5455.4,23.5,58,30.25
5455.9,23.5,58,30.25
5456.39,23.5,58,30.25
5456.9,23.75,58,30.25
5457.4,23.5,58,30.25
5457.89,23.5,58,30.25
5458.4,23.5,58,30.25
5458.9,23.5,58,30.25
5459.39,23.5,58,30.25
5459.9,23.5,58,30.25
5460.4,23.75,58,30.25
5460.89,23.5,58,30.25
5461.39,23.5,58,30.25
5461.9,23.5,58,30.25
5462.39,23.5,58,30.25
5462.89,23.5,58,30.25
5463.4,23.5,58,30.25
5463.89,23.5,58,30.25
5464.39,23.5,58,30.25
5464.9,23.5,58,30.25
5465.39,23.5,58,30.25
5465.89,23.5,58,30.25
5466.4,23.5,58,30.25
5466.89,23.5,58,30.25
5467.39,23.5,58,30.25
5467.9,23.5,58,30.25
5468.39,23.5,58,30.25
5468.89,23.5,58,30.25
5469.39,23.5,58,30.25
5469.89,23.5,58,30.25
5470.39,23.5,58,30.25
5470.89,23.5,58,30.25
5471.39,23.5,58,30.25
5471.89,23.5,58,30.25
5472.39,23.5,58,30.25
5472.89,23.5,58,30.25
5473.39,23.5,58,30.25
5473.89,23.5,58,30.25
5474.39,23.5,58,30.25
5474.89,23.75,58,30.25
5475.39,23.5,58,30.25
5475.89,23.5,58,30.25
5476.39,23.5,58,30.25
5476.89,23.5,58,30.25
5477.39,23.5,58,30.25
5477.89,23.5,58,30.25
5478.39,23.5,58,30.25
5478.88,23.75,58,30.25
5479.39,23.5,58,30.25
5479.89,23.5,58,30.25
5480.38,23.5,58,30.25
5480.89,23.75,58,30.25
5481.39,23.5,58,30.25
5481.88,23.5,58,30.25
5482.39,23.5,58,30.25
5482.89,23.5,58,30.25
5483.38,23.5,58,30.25
5483.88,23.75,58,30
5484.39,23.5,58,30.25
5484.88,23.5,58,30.25
5485.38,23.75,58,30.25
5485.89,23.5,58,30.25
5486.38,23.5,58,30.25
5486.88,23.5,58,30.25
5487.39,23.5,58,30.25
5487.88,23.5,58,30.25
5488.38,23.75,58,30.25
5488.89,23.5,58,30.25
5489.38,23.5,58,30.25
5489.88,23.75,58,30.25
5490.39,23.5,58,30.25
5490.88,23.5,58,30.25
5491.38,23.5,58,30.25
5491.88,23.5,58,30.25
5492.38,23.5,58,30
5492.88,23.5,58,30
5493.38,23.75,58,30.25
5493.88,23.5,58,30.25
5494.38,23.5,58,30.25
5494.88,23.5,58,30.25
5495.38,23.75,58,30.25
5495.88,23.5,58,30.25
5496.38,23.5,58,30.25
5496.87,23.5,58,30.25
5497.38,23.5,58,30
5497.88,23.75,58,30.25
5498.37,23.5,58,30.25
5498.88,23.5,58,30.25
