time,air,water,specimen
2013.07,23.25,82,32
2013.56,23.25,82,32
2014.06,23.25,82,32
2014.57,23.25,82,32
2015.06,23.25,82,31.75
2015.56,23.25,82,32
2016.07,23.25,82,32
2016.56,23.25,82,32
2017.06,23.25,82,32
2017.56,23.25,82,32
2018.06,23.25,82,32
2018.56,23.25,82,31.75
2019.06,23.25,82,31.75
2019.56,23.25,82,31.75
2020.06,23.25,82,31.75
2020.56,23.25,82,32
2021.06,23.25,82,31.75
2021.56,23.25,82,31.75
2022.06,23.25,82,31.75
2022.56,23.25,82,31.75
2023.06,23.25,82,31.75
2023.56,23.25,82,32
2024.05,23.25,82,31.75
2024.56,23.25,82,31.75
2025.06,23.25,82,31.75
2025.55,23.25,82,31.75
2026.06,23.25,82,31.75
2026.56,23.25,82,31.75
2027.05,23.25,82,31.75
2027.56,23.25,82,31.75
2028.06,23.25,82,31.75
2028.55,23.25,82,31.75
2029.05,23.25,82,31.75
2029.56,23.25,82,31.75
2030.05,23.25,82,31.75
2030.55,23.25,82,31.75
2031.06,23.25,82,31.75
2031.55,23.25,82,31.75
2032.05,23.25,82,31.75
2032.56,23.25,82,31.75
2033.05,23.25,82,31.75
2033.55,23.25,82,31.75
2034.06,23.25,82,31.75
2034.55,23.25,82,31.75
2035.05,23.25,82,31.75
2035.55,23.25,81.75,31.75
2036.05,23.25,81.75,31.75
2036.55,23.25,81.75,31.75
2037.05,23.25,82,31.75
2037.55,23.25,81.75,31.5
2038.05,23.25,81.75,31.75
2038.55,23.25,82,31.75
2039.05,23.25,81.75,31.75
2039.55,23.25,81.75,31.5
2040.05,23.25,81.75,31.75
2040.55,23.25,81.75,31.5
2041.05,23.25,81.75,31.5
2041.55,23.25,82,31.75
2042.05,23.25,81.75,31.5
2042.55,23.25,82,31.5
2043.05,23.25,81.75,31.75
2043.55,23.25,81.75,31.5
2044.05,23.25,81.75,31.5
2044.55,23.25,81.75,31.5
2045.05,23.25,81.75,31.75
2045.55,23.25,81.75,31.5
2046.05,23.25,81.75,31.5
2046.54,23.25,81.75,31.5
2047.05,23.25,81.75,31.5
2047.55,23.25,81.5,31.5
2048.04,23.25,81.75,31.5
2048.55,23.25,81.5,31.5
2049.05,23.25,81.5,31.5
2049.54,23.25,81.5,31.5
2050.05,23.25,81.5,31.5
2050.55,23.25,81.5,31.75
2051.04,23.25,81.5,31.5
2051.55,23.25,81.5,31.5
2052.05,23.25,81.5,31.5
2052.54,23.25,81.5,31.5
2053.04,23.25,81.5,31.5
2053.55,23.25,81.5,31.5
2054.04,23.25,81.5,31.5
2054.54,23.25,81.5,31.5
2055.05,23.25,81.5,31.5
2055.54,23.25,81.5,31.5
2056.04,23.25,81.5,31.5
2056.55,23.25,81.5,31.75
2057.04,23.25,81.5,31.5
2057.54,23.25,81.5,31.5
2058.05,23.25,81.5,31.5
2058.54,23.25,81.5,31.5
2059.04,23.25,81.5,31.5
2059.54,23.25,81.5,31.5
2060.04,23.25,81.5,31.5
2060.54,23.25,81.5,31.5
2061.04,23.25,81.5,31.5
2061.54,23.25,81.5,31.5
2062.04,23.25,81.5,31.25
2062.54,23.25,81.5,31.5
2063.04,23.25,81.5,31.5
2063.54,23.25,81.5,31.5
2064.04,23.25,81.5,31.5
2064.54,23.25,81.5,31.5
2065.04,23.25,81.5,31.5
2065.54,23.25,81.5,31.5
2066.03,23.25,81.5,31.5
2066.54,23.25,81.5,31.5
2067.04,23.25,81.5,31.25
2067.53,23.25,81.5,31.5
2068.04,23.25,81.5,31.25
2068.54,23.25,81.75,31.5
2069.03,23.25,81.5,31.5
2069.54,23.25,81.75,31.5
2070.04,23.25,81.75,31.5
2070.53,23.25,81.5,31.25
2071.04,23.25,81.5,31.25
2071.54,23.25,81.5,31.25
2072.03,23.25,81.75,31.5
2072.53,23.25,81.75,31.5
2073.04,23.25,81.75,31.25
2073.53,23.25,81.5,31.25
2074.03,23.25,81.75,31.25
2074.54,23.25,81.75,31.25
2075.03,23.25,81.75,31.25
2075.53,23.25,81.75,31.25
2076.04,23.25,81.75,31.5
2076.53,23.25,81.75,31.25
2077.03,23.25,81.5,31.25
2077.54,23.25,81.5,31.5
2078.03,23.25,81.75,31.25
2078.53,23.25,81.75,31.25
2079.04,23.25,81.75,31.5
2079.53,23.25,81.5,31.25
2080.03,23.25,81.5,31.25
2080.53,23.25,81.5,31.25
2081.03,23.25,81.5,31.25
2081.53,23.25,81.75,31.25
2082.03,23.25,81.75,31.25
2082.53,23.25,81.5,31.25
2083.03,23.25,81.5,31.25
2083.53,23.25,81.5,31.25
2084.03,23.25,81.5,31.25
2084.53,23.25,81.5,31.25
2085.03,23.25,81.5,31.25
2085.53,23.25,81.75,31.25
2086.03,23.25,81.5,31.25
2086.53,23.25,81.5,31.25
2087.03,23.25,81.5,31.25
2087.53,23.25,81.5,31.25
2088.03,23.25,81.5,31.25
2088.53,23.25,81.5,31.25
2089.03,23.25,81.5,31.25
2089.53,23.25,81.5,31.25
2090.02,23.25,81.5,31.25
2090.53,23.25,81.5,31.25
2091.03,23.25,81.5,31.25
2091.52,23.25,81.5,31.25
2092.03,23.25,81.5,31.25
2092.53,23.25,81.5,31.25
2093.02,23.25,81.5,31.25
2093.53,23.25,81.5,31.25
2094.03,23.25,81.5,31.25
2094.52,23.25,81.5,31.25
2095.03,23.25,81.5,31.25
2095.53,23.25,81.5,31.25
2096.02,23.25,81.5,31.25
2096.52,23.25,81.5,31.25
2097.03,23.25,81.5,31.25
2097.52,23.25,81.5,31.25
2098.02,23.25,81.5,31
2098.53,23.25,81.5,31.25
2099.02,23.25,81.5,31
2099.52,23.25,81.5,31
2100.03,23.25,81.5,31.25
2100.52,23.25,81.5,31.25
2101.02,23.25,81.5,31.25
2101.53,23.25,81.5,31
2102.02,23.25,81.5,31
2102.52,23.25,81.5,31
2103.03,23.25,81.5,31
2103.52,23.25,81.5,31
2104.02,23.25,81.5,31.25
2104.52,23.25,81.5,31.25
2105.02,23.25,81.5,31
2105.52,23.25,81.5,31
2106.02,23.25,81.5,31.25
2106.52,23.25,81.5,31
2107.02,23.25,81.5,31
2107.52,23.25,81.5,31.25
2108.02,23.25,81.25,31
2108.52,23.25,81.25,31
2109.02,23.25,81.25,31.25
2109.51,23.25,81.25,31
2110.02,23.25,81.5,31
2110.52,23.25,81.5,31
2111.01,23.25,81.5,31
2111.52,23.25,81.5,31
2112.02,23.25,81.25,31
2112.51,23.25,81.25,31
2113.02,23.25,81.25,31
2113.52,23.25,81.25,31
2114.01,23.25,81.25,31
2114.52,23.25,81.25,31
2115.02,23.25,81.25,31
2115.51,23.25,81.25,31
2116.01,23.25,81.25,31
2116.52,23.25,81.25,31
2117.01,23.25,81.25,31
2117.51,23.25,81.25,31
2118.02,23.25,81.25,31
2118.51,23.25,81.25,31
2119.01,23.25,81.25,31
2119.52,23.25,81.25,31
2120.01,23.25,81.25,31
2120.51,23.25,81.25,31
2121.02,23.25,81.25,31
2121.51,23.25,81.25,31
2122.01,23.25,81.25,31
2122.52,23.25,81.25,31
2123.01,23.25,81.25,31
2123.51,23.25,81.25,31
2124.01,23.25,81.25,31
2124.51,23.25,81.25,31
2125.01,23.25,81.25,30.75
2125.51,23.25,81.25,31
2126.01,23.25,81.25,31
2126.51,23.25,81.25,31
2127.01,23.25,81.25,31
2127.51,23.25,81.25,31
2128.01,23.25,81.25,30.75
2128.51,23.25,81.25,31
2129.01,23.25,81.25,31
2129.51,23.25,81.25,31
2130.01,23.25,81.25,31
2130.51,23.25,81.25,30.75
2131.01,23.25,81.25,30.75
2131.51,23.25,81.25,30.75
2132.01,23.25,81.25,31
2132.51,23.25,81.25,31
2133.01,23.25,81.25,31
2133.5,23.25,81.25,30.75
2134.01,23.25,81.25,31
2134.51,23.25,81.25,31
2135,23.25,81.25,31
2135.51,23.25,81.25,30.75
2136.01,23.25,81.25,31
2136.5,23.25,81.25,30.75
2137.01,23.25,81.25,30.75
2137.51,23.25,81.25,30.75
2138,23.25,81,30.75
2138.51,23.25,81,30.75
2139.01,23.25,81.25,31
2139.5,23.25,81.25,30.75
2140,23.25,81.25,30.75
2140.51,23.25,81,31
2141,23.25,81,30.75
2141.5,23.25,81,30.75
2142.01,23.25,81,30.75
2142.5,23.25,81,30.75
2143,23.25,81,30.75
2143.51,23.25,81,30.75
2144,23.25,81,30.75
2144.5,23.25,81,30.75
2145.01,23.25,81,30.75
2145.5,23.25,81,30.75
2146,23.25,81,30.75
2146.5,23.25,81,30.75
2147,23.25,81,30.75
2147.5,23.25,81,30.75
2148,23.25,81,30.75
2148.5,23.25,81,30.75
2149,23.25,81,30.75
2149.5,23.25,81,30.75
2150,23.25,81,30.75
2150.5,23.25,81,30.75
2151,23.25,81,30.75
2151.5,23.25,81,30.75
2152,23.25,81,30.75
2152.5,23.25,81,30.75
2152.99,23.25,81,30.75
2153.5,23.25,81,30.75
2154,23.25,81,30.75
2154.49,23.25,81,30.75
2155,23.25,81,30.75
2155.5,23.25,81,30.75
2155.99,23.25,81,30.5
2156.5,23.25,81,30.5
2157,23.25,81,30.75
2157.49,23.25,81,30.75
2158,23.25,81,30.75
2158.5,23.25,81,30.75
2158.99,23.25,81,30.5
2159.49,23.25,81,30.5
2160,23.25,81,30.75
2160.49,23.25,81,30.5
2160.99,23.25,81,30.5
2161.5,23.25,81,30.75
2161.99,23.25,81,30.75
2162.49,23.25,81,30.5
2163,23.25,81,30.5
2163.49,23.25,81,30.5
2163.99,23.25,81,30.75
2164.5,23.25,81,30.75
2164.99,23.25,81,30.5
2165.49,23.25,81,30.5
2165.99,23.25,81,30.5
2166.49,23.25,81,30.5
2166.99,23.25,81,30.5
2167.49,23.25,81,30.5
2167.99,23.25,81,30.5
2168.49,23.25,81,30.5
2168.99,23.25,81,30.75
2169.49,23.25,81,30.5
2169.99,23.25,81,30.5
2170.49,23.25,81,30.75
2170.99,23.25,81,30.5
2171.49,23.25,81,30.5
2171.99,23.25,81,30.5
2172.49,23.25,80.75,30.5
2172.99,23.25,80.75,30.5
2173.49,23.25,81,30.5
2173.98,23.25,80.75,30.5
2174.49,23.25,80.75,30.5
2174.99,23.25,80.75,30.5
2175.48,23.25,80.75,30.5
2175.99,23.25,80.75,30.5
2176.49,23.25,80.75,30.5
2176.98,23.25,80.75,30.5
2177.49,23.25,80.75,30.5
2177.99,23.25,80.75,30.5
2178.48,23.25,80.75,30.5
2178.99,23.25,80.75,30.5
2179.49,23.25,80.75,30.5
2179.98,23.25,81,30.5
2180.48,23.25,80.75,30.5
2180.99,23.25,80.75,30.5
2181.48,23.25,80.75,30.5
2181.98,23.25,80.75,30.5
2182.49,23.25,80.75,30.5
2182.98,23.25,80.75,30.5
2183.48,23.25,80.75,30.25
2183.99,23.25,80.75,30.5
2184.48,23.25,80.75,30.5
2184.98,23.25,80.75,30.5
2185.49,23.25,80.75,30.5
2185.98,23.25,80.75,30.25
2186.48,23.25,80.75,30.25
2186.99,23.25,80.75,30.5
2187.48,23.25,80.75,30.25
2187.98,23.25,80.75,30.25
2188.48,23.25,80.75,30.5
2188.98,23.25,80.75,30.25
2189.48,23.25,80.75,30.25
2189.98,23.25,80.75,30.25
2190.48,23.25,80.75,30.25
2190.98,23.25,80.75,30.25
2191.48,23.25,80.75,30.5
2191.98,23.25,80.75,30.5
2192.48,23.25,80.75,30.25
2192.98,23.25,80.75,30.5
2193.48,23.25,80.75,30.25
2193.98,23.25,80.75,30.25
2194.48,23.25,80.5,30.5
2194.98,23.25,80.75,30.25
2195.48,23.25,80.75,30.25
2195.98,23.25,80.75,30.5
2196.47,23.25,80.75,30.25
2196.98,23.25,80.75,30.25
2197.48,23.25,80.75,30.5
2197.97,23.25,80.75,30.25
2198.48,23.25,80.75,30.25
2198.98,23.25,80.75,30.25
2199.47,23.25,80.75,30.25
2199.98,23.25,80.75,30.25
2200.48,23.25,80.75,30.5
2200.97,23.25,80.75,30.25
2201.48,23.25,80.75,30.25
2201.98,23.25,80.75,30.5
2202.47,23.25,80.75,30.25
2202.97,23.25,80.75,30.25
2203.48,23.25,80.75,30.25
2203.97,23.25,80.75,30.25
2204.47,23.25,80.75,30.25
2204.98,23.25,80.75,30.25
2205.47,23.25,80.75,30.25
2205.97,23.25,80.75,30.25
2206.48,23.25,80.75,30.25
2206.97,23.25,80.75,30.25
2207.47,23.25,80.75,30.25
2207.98,23.25,80.75,30.25
2208.47,23.25,80.5,30.25
2208.97,23.25,80.75,30.25
2209.48,23.25,80.5,30.25
2209.97,23.25,80.5,30.25
2210.47,23.25,80.5,30.25
2210.97,23.25,80.5,30.25
2211.47,23.25,80.5,30.25
2211.97,23.25,80.5,30.25
2212.47,23.25,80.5,30.25
2212.97,23.25,80.5,30.25
2213.47,23.25,80.5,30.25
2213.97,23.25,80.5,30.25
2214.47,23.25,80.5,30.25
2214.97,23.25,80.5,30.25
2215.47,23.25,80.5,30.25
2215.97,23.25,80.5,30.25
2216.47,23.25,80.5,30.25
2216.97,23.25,80.5,30.25
2217.47,23.25,80.5,30.25
2217.97,23.25,80.5,30.25
2218.47,23.25,80.75,30.25
2218.96,23.25,80.75,30.25
2219.47,23.25,80.75,30.25
2219.97,23.25,80.75,30.25
2220.46,23.25,80.75,30.25
2220.97,23.25,80.75,30.25
2221.47,23.25,80.75,30.25
2221.96,23.25,80.75,30
2222.47,23.25,80.75,30.25
2222.97,23.25,80.75,30.25
2223.46,23.25,80.75,30.25
2223.97,23.25,80.75,30
2224.47,23.25,80.75,30.25
2224.96,23.25,80.75,30.25
2225.46,23.25,80.75,30
2225.97,23.25,80.75,30.25
2226.46,23.25,80.75,30.25
2226.96,23.25,80.75,30.25
2227.47,23.25,80.75,30.25
2227.96,23.25,80.75,30
2228.46,23.25,80.75,30
2228.97,23.25,80.5,30.25
2229.46,23.25,80.75,30
2229.96,23.25,80.75,30
2230.47,23.25,80.5,30.25
2230.96,23.25,80.5,30
2231.46,23.25,80.75,30
2231.96,23.25,80.75,30.25
2232.46,23.25,80.75,30
2232.96,23.25,80.75,30
2233.46,23.25,80.75,30
2233.96,23.25,80.75,30
2234.46,23.25,80.75,30
2234.96,23.25,80.5,30
2235.46,23.25,80.75,30
2235.96,23.25,80.5,30
2236.46,23.25,80.75,30.25
2236.96,23.25,80.5,30
2237.46,23.25,80.75,30
2237.96,23.25,80.5,30
2238.46,23.25,80.5,30
2238.96,23.25,80.75,30
2239.46,23.25,80.5,30
2239.95,23.25,80.5,30
2240.46,23.25,80.5,30
2240.96,23.25,80.5,30
2241.45,23.25,80.5,30
2241.96,23.25,80.5,30
2242.46,23.25,80.5,30
2242.95,23.25,80.5,30
2243.46,23.25,80.5,30
2243.96,23.25,80.5,30
2244.45,23.25,80.5,30
2244.96,23.25,80.5,30
2245.46,23.25,80.25,30
2245.95,23.25,80.5,30
2246.45,23.25,80.5,30
2246.96,23.25,80.25,30
2247.45,23.25,80.25,30
2247.95,23.25,80.5,30
2248.46,23.25,80.25,30
2248.95,23.25,80.25,30
2249.45,23.25,80.25,30
2249.96,23.25,80.25,30
2250.45,23.25,80.5,30
2250.95,23.25,80.5,30
2251.46,23.25,80.5,30
2251.95,23.25,80.25,30
2252.45,23.25,80.25,30
2252.95,23.25,80.5,30
2253.45,23.25,80.25,30
2253.95,23.25,80.25,30
2254.45,23.25,80.25,30
2254.95,23.25,80.25,30
2255.45,23.25,80.25,29.75
2255.95,23.25,80.25,30
2256.45,23.25,80.5,29.75
2256.95,23.25,80.5,30
2257.45,23.25,80.5,30
2257.95,23.25,80.5,30
2258.45,23.25,80.5,30
2258.95,23.25,80.5,29.75
2259.45,23.25,80.5,30
2259.95,23.25,80.5,30
2260.45,23.25,80.5,29.75
2260.95,23.25,80.5,30
2261.45,23.25,80.5,30
2261.95,23.25,80.5,30
2262.44,23.25,80.5,30
2262.95,23.25,80.5,29.75
2263.45,23.25,80.5,30
2263.94,23.25,80.5,30
2264.45,23.25,80.5,29.75
2264.95,23.25,80.5,30
2265.44,23.25,80.5,30
2265.95,23.25,80.5,29.75
2266.45,23.25,80.5,30
2266.94,23.25,80.5,29.75
2267.44,23.25,80.5,29.75
2267.95,23.25,80.5,29.75
2268.44,23.25,80.5,29.75
2268.94,23.25,80.5,29.75
2269.45,23.25,80.5,30
2269.94,23.25,80.5,29.75
2270.44,23.25,80.5,29.75
2270.95,23.25,80.5,29.75
2271.44,23.25,80.5,29.75
2271.94,23.25,80.5,29.75
2272.45,23.25,80.25,29.75
2272.94,23.25,80.25,29.75
2273.44,23.25,80.25,29.75
2273.95,23.25,80.5,29.75
2274.44,23.25,80.25,29.75
2274.94,23.25,80.25,29.75
2275.44,23.25,80.5,29.75
2275.94,23.25,80.25,29.75
2276.44,23.25,80.5,29.75
2276.94,23.25,80.25,29.75
2277.44,23.25,80.25,29.75
2277.94,23.25,80.25,29.75
2278.44,23.25,80.25,29.75
2278.94,23.25,80.25,29.75
2279.44,23.25,80.25,29.75
2279.94,23.25,80.5,29.75
2280.44,23.25,80.5,29.75
2280.94,23.25,80.25,29.75
2281.44,23.25,80.25,29.75
2281.94,23.25,80.25,29.75
2282.44,23.25,80.25,29.75
2282.94,23.25,80.25,29.75
2283.43,23.25,80.25,29.75
2283.94,23.25,80.25,29.75
2284.44,23.25,80.25,29.75
2284.93,23.25,80.25,29.75
2285.44,23.25,80.25,29.75
2285.94,23.25,80.25,29.75
2286.43,23.25,80.25,29.75
2286.94,23.25,80.25,29.75
2287.44,23.25,80.25,29.75
2287.93,23.25,80.25,29.75
2288.44,23.25,80.25,29.75
2288.94,23.25,80.25,29.75
2289.43,23.25,80.25,29.75
2289.94,23.25,80.25,29.75
2290.44,23.25,80.25,29.75
2290.93,23.25,80.25,29.75
2291.43,23.25,80.25,29.75
2291.94,23.25,80.25,29.75
2292.43,23.25,80.25,29.75
2292.93,23.25,80.25,29.75
2293.44,23.25,80.25,29.75
2293.93,23.25,80.25,29.75
2294.43,23.25,80.25,29.75
2294.94,23.25,80.25,29.75
2295.43,23.25,80.25,29.75
2295.93,23.25,80.25,29.75
2296.44,23.25,80.25,29.75
2296.93,23.25,80.25,29.5
2297.43,23.25,80.25,29.75
2297.93,23.25,80.25,29.75
2298.43,23.25,80.25,29.5
2298.93,23.25,80.25,29.75
2299.43,23.25,80.25,29.75
2299.93,23.25,80.25,29.75
2300.43,23.25,80.25,29.5
2300.93,23.25,80.25,29.75
2301.43,23.25,80.25,29.5
2301.93,23.25,80.25,29.75
2302.43,23.25,80.25,29.5
2302.93,23.25,80.25,29.75
2303.43,23.25,80.25,29.5
2303.93,23.25,80.25,29.5
2304.43,23.25,80.25,29.5
2304.93,23.25,80.25,29.5
2305.43,23.25,80.25,29.5
2305.92,23.25,80.25,29.5
2306.43,23.25,80.25,29.5
2306.93,23.25,80.25,29.5
2307.42,23.25,80.25,29.5
2307.93,23.25,80.25,29.5
2308.43,23.25,80.25,29.75
2308.92,23.25,80.25,29.5
2309.43,23.25,80.25,29.5
2309.93,23.25,80.25,29.75
2310.42,23.25,80,29.5
2310.93,23.25,80,29.5
2311.43,23.25,80,29.5
2311.92,23.25,80.25,29.5
2312.43,23.25,80,29.5
2312.93,23.25,80.25,29.5
2313.42,23.25,80.25,29.5
2313.92,23.25,80,29.5
2314.43,23.25,80,29.5
2314.92,23.25,80.25,29.5
2315.42,23.25,80.25,29.5
2315.93,23.25,80.25,29.75
2316.42,23.25,80.25,29.5
2316.92,23.25,80,29.5
2317.43,23.25,80.25,29.5
2317.92,23.25,80.25,29.5
2318.42,23.25,80,29.5
2318.92,23.25,80,29.5
2319.42,23.25,80,29.5
2319.92,23.25,80.25,29.5
2320.42,23.25,80,29.5
2320.92,23.25,80,29.5
2321.42,23.25,80,29.5
2321.92,23.25,80.25,29.5
2322.42,23.25,80,29.5
2322.92,23.25,80,29.5
2323.42,23.25,80.25,29.5
2323.92,23.25,80,29.5
2324.42,23.25,80,29.5
2324.92,23.25,80,29.5
2325.42,23.25,80,29.5
2325.92,23.25,80,29.5
2326.42,23.25,80,29.5
2326.91,23.25,80,29.5
2327.42,23.25,80,29.5
2327.92,23.25,80,29.5
2328.41,23.25,80,29.5
2328.92,23.25,80,29.5
2329.42,23.25,80,29.5
2329.91,23.25,80,29.5
2330.42,23.25,80,29.5
2330.92,23.25,80,29.5
2331.41,23.25,80,29.5
2331.92,23.25,80,29.5
2332.42,23.25,80,29.5
2332.91,23.25,80,29.5
2333.42,23.25,80,29.5
2333.92,23.25,80,29.5
2334.41,23.25,80,29.5
2334.91,23.25,80,29.5
2335.42,23.25,80,29.5
2335.91,23.25,80,29.5
2336.41,23.25,80,29.5
2336.92,23.25,80,29.5
2337.41,23.25,80,29.5
2337.91,23.25,80,29.5
2338.42,23.25,80,29.5
2338.91,23.25,80,29.5
2339.41,23.25,80,29.25
2339.91,23.25,80,29.5
2340.41,23.25,80,29.5
2340.91,23.25,80,29.5
2341.41,23.25,80,29.5
2341.91,23.25,80,29.5
2342.41,23.25,80,29.25
2342.91,23.25,80,29.5
2343.41,23.25,80,29.25
2343.91,23.25,80,29.5
2344.41,23.25,80,29.25
2344.91,23.25,80,29.25
2345.41,23.25,80,29.25
2345.91,23.25,79.75,29.5
2346.41,23.25,80,29.5
2346.91,23.25,79.75,29.25
2347.41,23.25,79.75,29.5
2347.91,23.25,79.75,29.5
2348.41,23.25,80,29.25
2348.91,23.25,79.75,29.5
2349.4,23.25,79.75,29.25
2349.91,23.25,80,29.5
2350.41,23.25,80,29.25
2350.9,23.25,80,29.25
2351.41,23.25,80,29.25
2351.91,23.25,80,29.5
2352.4,23.25,80,29.25
2352.91,23.25,80,29.25
2353.41,23.25,80,29.25
2353.9,23.25,79.75,29.25
2354.41,23.25,80,29.25
2354.91,23.25,80,29.25
2355.4,23.25,80,29.25
2355.9,23.25,80,29.25
2356.41,23.25,80,29.25
2356.9,23.25,80,29.25
2357.4,23.25,80,29.25
2357.91,23.25,80,29.25
2358.4,23.25,80,29.25
2358.9,23.25,80,29.25
2359.41,23.25,80,29.25
2359.9,23.25,80,29.25
2360.4,23.25,80,29.25
2360.91,23.25,79.75,29.5
2361.4,23.25,80,29.25
2361.9,23.25,80,29.25
2362.4,23.25,80,29.25
2362.9,23.25,79.75,29.25
2363.4,23.25,79.75,29.25
2363.9,23.25,79.75,29.25
2364.4,23.25,80,29.25
2364.9,23.25,80,29.25
2365.4,23.25,79.75,29.25
2365.9,23.25,79.75,29.25
2366.4,23.25,79.75,29.25
2366.9,23.25,79.75,29.25
2367.4,23.25,79.75,29.25
2367.9,23.25,79.75,29.25
2368.4,23.25,79.75,29.25
2368.9,23.25,80,29.25
2369.4,23.25,79.75,29.25
2369.9,23.25,79.75,29.25
2370.39,23.25,79.75,29.25
2370.9,23.25,79.75,29.25
2371.4,23.25,79.75,29.25
2371.89,23.25,79.75,29.25
2372.4,23.25,79.75,29.25
2372.9,23.25,79.75,29.25
2373.39,23.25,79.75,29.25
2373.9,23.25,79.75,29
2374.4,23.25,79.75,29.25
2374.89,23.25,79.75,29.25
2375.4,23.25,79.75,29.25
2375.9,23.25,79.75,29.25
2376.39,23.25,79.75,29.25
2376.9,23.25,79.75,29
2377.4,23.25,79.75,29.25
2377.89,23.25,79.75,29.25
2378.39,23.25,79.75,29.25
2378.9,23.25,79.75,29
2379.39,23.25,79.75,29.25
2379.89,23.25,79.75,29
2380.4,23.25,79.75,29.25
2380.89,23.25,79.75,29.25
2381.39,23.25,79.75,29.25
2381.9,23.25,79.75,29.25
2382.39,23.25,79.75,29.25
2382.89,23.25,79.75,29
2383.4,23.25,79.75,29.25
2383.89,23.25,79.75,29.25
2384.39,23.25,79.75,29
2384.89,23.25,79.75,29.25
2385.39,23.25,79.75,29.25
2385.89,23.25,79.75,29
2386.39,23.25,79.75,29.25
2386.89,23.25,79.75,29
2387.39,23.25,79.75,29
2387.89,23.25,79.75,29
2388.39,23.25,79.75,29.25
2388.89,23.25,79.75,29
2389.39,23.25,79.75,29
2389.89,23.25,79.75,29
2390.39,23.25,79.75,29
2390.89,23.25,79.75,29
2391.39,23.25,79.75,29
2391.89,23.25,79.75,29
2392.39,23.25,79.75,29
2392.88,23.25,79.75,29
2393.39,23.25,79.75,29
2393.89,23.25,79.75,29
2394.38,23.25,79.5,29
2394.89,23.25,79.75,29
2395.39,23.25,79.75,29
2395.88,23.25,79.75,29
2396.39,23.25,79.75,29
2396.89,23.25,79.75,29.25
2397.38,23.25,79.5,29
2397.89,23.25,79.5,29
2398.39,23.25,79.75,29
2398.88,23.25,79.75,29
2399.39,23.25,79.5,29
2399.89,23.25,79.75,29
2400.38,23.25,79.75,29
2400.88,23.25,79.75,29
2401.39,23.25,79.5,29
2401.88,23.25,79.5,29
2402.38,23.25,79.5,29
2402.89,23.25,79.5,29
2403.38,23.25,79.5,29
2403.88,23.25,79.5,29
2404.39,23.25,79.75,29
2404.88,23.25,79.5,29
2405.38,23.25,79.75,29
2405.88,23.25,79.5,29
2406.38,23.25,79.75,29
2406.88,23.25,79.75,29
2407.38,23.25,79.5,29
2407.88,23.25,79.5,29
2408.38,23.25,79.5,29
2408.88,23.25,79.75,29
2409.38,23.25,79.5,29
2409.88,23.25,79.75,29
2410.38,23.25,79.5,29
2410.88,23.25,79.5,29
2411.38,23.25,79.5,29
2411.88,23.25,79.5,29
2412.38,23.25,79.5,29
2412.88,23.25,79.75,29
2413.38,23.25,79.5,29
2413.88,23.25,79.5,29
2414.38,23.25,79.5,29
2414.88,23.25,79.5,29
2415.37,23.25,79.5,29
2415.88,23.25,79.5,28.75
2416.38,23.25,79.5,29
2416.87,23.25,79.5,29
2417.38,23.25,79.5,28.75
2417.88,23.25,79.5,29
2418.37,23.25,79.5,28.75
2418.88,23.25,79.5,28.75
2419.38,23.25,79.5,28.75
2419.87,23.25,79.5,28.75
2420.38,23.25,79.5,29
2420.88,23.25,79.5,29
2421.37,23.25,79.5,29
2421.88,23.25,79.5,28.75
2422.38,23.25,79.5,28.75
2422.87,23.25,79.5,28.75
2423.37,23.25,79.5,28.75
2423.88,23.25,79.5,28.75
2424.37,23.25,79.5,28.75
2424.87,23.25,79.5,28.75
2425.38,23.25,79.5,28.75
2425.87,23.25,79.5,28.75
2426.37,23.25,79.5,28.75
2426.88,23.25,79.5,28.75
2427.37,23.25,79.5,28.75
2427.87,23.25,79.5,28.75
2428.38,23.25,79.5,28.75
2428.87,23.25,79.5,28.75
2429.37,23.25,79.5,28.75
2429.87,23.25,79.5,29
2430.37,23.25,79.5,28.75
2430.87,23.25,79.5,28.75
2431.37,23.25,79.5,28.75
2431.87,23.25,79.5,28.75
2432.37,23.25,79.5,28.75
2432.87,23.25,79.5,28.75
2433.37,23.25,79.5,28.75
2433.87,23.25,79.5,28.75
2434.37,23.25,79.5,28.75
2434.87,23.25,79.5,28.75
2435.37,23.25,79.5,28.75
2435.87,23.25,79.5,28.75
2436.36,23.25,79.5,28.75
2436.87,23.25,79.5,28.75
2437.37,23.25,79.5,28.75
2437.86,23.25,79.5,28.75
2438.37,23.25,79.5,28.75
2438.87,23.25,79.5,28.75
2439.36,23.25,79.5,28.75
2439.87,23.25,79.5,28.75
2440.37,23.25,79.5,28.75
2440.86,23.25,79.5,28.75
2441.37,23.25,79.5,28.75
2441.87,23.25,79.5,28.75
2442.36,23.25,79.5,28.75
2442.86,23.25,79.5,28.75
2443.37,23.25,79.5,28.75
2443.86,23.25,79.5,28.75
2444.36,23.25,79.5,28.75
2444.87,23.25,79.5,28.75
2445.36,23.25,79.25,28.75
2445.86,23.25,79.5,28.75
2446.37,23.25,79.5,28.75
2446.86,23.25,79.5,28.75
2447.36,23.25,79.25,28.75
2447.87,23.25,79.25,28.75
2448.36,23.25,79.25,28.75
2448.86,23.25,79.25,28.75
2449.36,23.25,79.25,28.75
